,source,target
889,Cambrian,Halkieriid
890,Cambrian,Helcionelloida
891,Cambrian,Hyolith
892,Cambrian,Baykonurian_glaciation
893,Cambrian,Dresbachian
894,Cambrian,Glacial_period
895,Megaannum,Integer
896,Megaannum,Intercalation_(timekeeping)
897,Megaannum,Leap_Day
898,Megaannum,Revised_Julian_calendar
899,Megaannum,Eastern_Orthodox_Church
900,Megaannum,Northward_equinox
901,Megaannum,Tropical_year
902,Megaannum,Parts_per_million
903,Megaannum,Lunisolar_calendar
904,Megaannum,Leap_month
905,Megaannum,Hebrew_calendar
906,Triassic,Germany
907,Triassic,Buntsandstein
908,Triassic,Muschelkalk
909,Triassic,Keuper
910,Holocene,Middle_kingdoms_of_India
911,Holocene,Middle_Ages
912,Holocene,Early_modern_period
913,Holocene,Late_modern_period
914,Penguin,Sequiwaimanu
915,Penguin,Tasidyptes
916,Penguin,Tereingaornis
917,Penguin,Archaeospheniscus
918,Penguin,Duntroonornis
919,Penguin,Platydyptes
920,Sun,The_Sun_(disambiguation)
921,Sun,Visible_light
922,Sun,Solar_filter
923,Sun,Sunspot
924,Sun,Limb_darkening
925,Sun,False_color
926,Sun,Ultraviolet_light
927,Earth,Earth_(disambiguation)
928,Earth,Planet_Earth_(disambiguation)
929,Earth,The_Blue_Marble
930,Earth,Apollo_17
931,Earth,Provisional_designation_in_astronomy
932,Earth,Gaia
933,Earth,Terra_(mythology)
934,Earth,Globe
935,Earth,List_of_adjectivals_and_demonyms_of_astronomical_bodies
936,Earth,Osculating_orbit
937,Flight_feather,Vortex
938,Flight_feather,Drag_(force)
939,Flight_feather,Bald_eagle
940,Flight_feather,Grebe
941,Flight_feather,Stork
942,Flight_feather,Flamingo
943,Flight_feather,Ostrich
944,Flight_feather,Passerine
945,Season,Cloud
946,Season,Cumulonimbus_cloud
947,Season,Arcus_cloud
948,Season,Downburst
949,Season,Microburst
950,Season,Heat_burst
951,Season,Derecho
952,Season,Lightning
953,Season,Volcanic_lightning
954,Axial_tilt,Right-hand_rule
955,Axial_tilt,International_Astronomical_Union
956,Axial_tilt,Invariable_plane
957,Axial_tilt,Solar_System
958,Axial_tilt,Venus
959,Axial_tilt,Retrograde_motion
960,Earth%27s_orbit,Diurnal_motion
961,Earth%27s_orbit,Fixed_stars
962,Earth%27s_orbit,Solar_day
963,Earth%27s_orbit,Orbital_speed
964,Earth%27s_orbit,Lunar_distance_(astronomy)
965,Earth%27s_orbit,Moon
966,Earth%27s_orbit,Clockwise
967,Chordate,Taxonomy_(biology)
968,Chordate,Animal
969,Chordate,Eumetazoa
970,Chordate,ParaHoxozoa
971,Chordate,Bilateria
972,Chordate,Nephrozoa
973,Chordate,Deuterostome
974,Chordate,Ernst_Haeckel
975,Chordate,Pikaiidae
976,Chordate,Tunicata
977,Chordate,Palaeospondylus
978,Taxonomy_(biology),Parallel_evolution
979,Taxonomy_(biology),Extinction
980,Taxonomy_(biology),Abiogenesis
981,Taxonomy_(biology),Evolutionary_history_of_life
982,Taxonomy_(biology),Timeline_of_the_evolutionary_history_of_life
983,Family_(biology),Pierre_Andr%C3%A9_Latreille
984,Family_(biology),Arthropod
985,Family_(biology),De_Candolle_system
986,Family_(biology),Augustin_Pyramus_de_Candolle
987,Family_(biology),Bentham_%26_Hooker_system
988,Family_(biology),George_Bentham
989,Family_(biology),Joseph_Dalton_Hooker
990,Family_(biology),Systematics
991,Emperor_penguin,Squid
992,Emperor_penguin,Hemoglobin
993,Emperor_penguin,Barotrauma
994,Emperor_penguin,Metabolism
995,Emperor_penguin,Seabird_colony
996,Emperor_penguin,Species_description
997,Emperor_penguin,Genus
998,Emperor_penguin,Ancient_Greek
999,Emperor_penguin,Specific_name_(zoology)
1000,Emperor_penguin,Johann_Reinhold_Forster
1001,Great_auk,Carl_Linnaeus
1002,Great_auk,10th_edition_of_Systema_Naturae
1003,Orbital_period,Semi-major_and_semi-minor_axes
1004,Orbital_period,True_anomaly
1005,Orbital_period,Two-body_problem
1006,Orbital_period,Circular_orbit
1007,Orbital_period,Elliptic_orbit
1008,Orbital_period,Transfer_orbit
1009,Mya_(unit),New_Scientist
1010,Mya_(unit),Myr
1011,Standard_time,Longitude
1012,Standard_time,Eastern_hemisphere
1013,Standard_time,Western_hemisphere
1014,Standard_time,Prime_meridian
1015,Standard_time,Railways
1016,Standard_time,GMT
1017,Standard_time,Railway_time
1018,Danian,Age_(geology)
1019,Danian,Stage_(stratigraphy)
1020,Danian,Iridium
1021,Danian,K%E2%80%93Pg_extinction_event
1022,Danian,El_Kef
1023,Danian,Tunisia
1024,Danian,Basque_Country_(autonomous_community)
1025,Danian,Spain
1026,Danian,Epoch_(geology)
1027,Ordovician,Dob%27s_Linn
1028,Ordovician,Moffat
1029,Ordovician,United_Kingdom
1030,Ordovician,Oxygen
1031,Ordovician,Carbon_dioxide
1032,Carboniferous,Montagne_Noire
1033,Carboniferous,France
1034,Carboniferous,Streptognathodus
1035,Carboniferous,Morphotype
1036,Carboniferous,Ural_Mountains
1037,Carboniferous,Kazakhstan
1038,Carboniferous,Oxygen
1039,Bird,Gentoo_penguin
1040,Bird,Bar-throated_minla
1041,Bird,Shoebill
1042,Bird,Grey_crowned_crane
1043,Bird,Anna%27s_hummingbird
1044,Bird,Rainbow_lorikeet
1045,Bird,Grey_heron
1046,Bird,Eurasian_eagle-owl
1047,Bird,White-tailed_tropicbird
1048,Bird,Indian_peafowl
1049,Silurian,First_appearance_datum
1050,Silurian,Graptolite
1051,Silurian,Dob%27s_Linn
1052,Silurian,Moffat
1053,Silurian,United_Kingdom
1054,Silurian,Monograptus
1055,Silurian,Klonk
1056,Silurian,Prague
1057,Silurian,Czechia
1058,Penguin_(disambiguation),Penguin_(missile)
1059,Penguin_(disambiguation),"Penguin,_Tasmania"
1060,Penguin_(disambiguation),Penguin_Island_(disambiguation)
1061,Penguin_(disambiguation),Penguin_Islands
1062,Penguin_(disambiguation),Penguin_Islands_(Newfoundland_and_Labrador)
1063,Precambrian,Cambria
1064,Precambrian,Wales
1065,Precambrian,Eon_(geology)
1066,Precambrian,Ga_(unit)
1067,Precambrian,Ma_(unit)
1068,Precambrian,Stromatolites
1069,Precambrian,Biostratigraphy
1070,Precambrian,Metamorphic_rock
1071,Precambrian,Formation_of_the_Earth
1072,Animal,Cephalopod
1073,Animal,Annelid
1074,Animal,Tunicate
1075,Animal,Fish
1076,Animal,Bird
1077,Animal,Phoronida
1078,Animal,Taxonomy_(biology)
1079,Animal,Eukaryote
1080,Animal,Unikont
1081,Devonian,La_Serre
1082,Devonian,Montagne_Noire
1083,Devonian,France
1084,Devonian,Oxygen
1085,Permian,Russia
1086,Permian,Amniote
1087,Permian,Mammal
1088,Permian,Turtle
1089,Permian,Lepidosauria
1090,Permian,Archosaur
1091,Permian,Pangaea
1092,Permian,Siberia_(continent)
1093,Permian,Panthalassa
1094,Cambrian,International_Commission_on_Stratigraphy
1095,Cambrian,Geological_history_of_Earth
1096,Cambrian,Geological_period
1097,Cambrian,System_(stratigraphy)
1098,Cambrian,Adam_Sedgwick
1099,Cambrian,Trace_fossil
1100,Cambrian,Treptichnus_pedum
1101,Cambrian,Fortune_Head
1102,Megaannum,Hindu_calendar
1103,Megaannum,Jalali_calendar
1104,Megaannum,Solar_Hijri_calendar
1105,Megaannum,Solar_calendar
1106,Megaannum,Nowruz
1107,Triassic,Epoch_(geology)
1108,Triassic,Faunal_stages
1109,Triassic,Sydney
1110,Triassic,Australia
1111,Triassic,Shales
1112,Triassic,Sydney_sandstone
1113,Triassic,Tethys_Ocean
1114,Triassic,Paleo-Tethys_Ocean
1115,Triassic,Panthalassa
1116,Holocene,Modern_Middle_East
1117,Holocene,Modernity
1118,Holocene,Futures_studies
1119,Holocene,Future
1120,Holocene,Template_talk:Human_history
1121,Holocene,Stage_(stratigraphy)
1122,Holocene,Age_(geology)
1123,Holocene,10th_millennium_BC
1124,Holocene,7th_millennium_BC
1125,Penguin,Marplesornis
1126,Penguin,Palaeospheniscinae
1127,Penguin,Palaeospheniscus
1128,Penguin,Early_Oligocene
1129,Penguin,Cruschedula
1130,Sun,Sol_(Roman_mythology)
1131,Sun,Sun_(Germanic_mythology)
1132,Sun,Helios
1133,Sun,Astronomical_unit
1134,Sun,Speed_of_light
1135,Sun,Apparent_magnitude
1136,Sun,Absolute_magnitude
1137,Earth,Epoch_(astronomy)
1138,Earth,J2000.0
1139,Earth,Perihelion_and_aphelion
1140,Earth,Semi-major_and_semi-minor_axes
1141,Earth,Orbital_eccentricity
1142,Earth,Orbital_period
1143,Flight_feather,Common_buzzard
1144,Flight_feather,Ulna
1145,Flight_feather,Quill_knob
1146,Flight_feather,Hummingbird
1147,Flight_feather,Albatross
1148,Season,Thunderstorm
1149,Season,Air-mass_thunderstorm
1150,Season,Thundersnow
1151,Season,Dry_thunderstorm
1152,Season,Mesocyclone
1153,Season,Supercell
1154,Season,Tornado
1155,Season,Anticyclonic_tornado
1156,Season,Landspout
1157,Season,Waterspout
1158,Season,Dust_devil
1159,Axial_tilt,Axis%E2%80%93angle_representation
1160,Axial_tilt,Earth%27s_rotation
1161,Axial_tilt,Earth-centered_inertial
1162,Axial_tilt,Ecliptic
1163,Axial_tilt,Celestial_equator
1164,Axial_tilt,Greek_letter
1165,Axial_tilt,Epsilon
1166,Axial_tilt,Axial_precession
1167,Axial_tilt,Perturbation_(astronomy)
1168,Axial_tilt,Second_of_arc
1169,Earth%27s_orbit,Heliocentrism
1170,Earth%27s_orbit,Solar_System
1171,Earth%27s_orbit,Geocentrism
1172,Earth%27s_orbit,Aristarchus_of_Samos
1173,Earth%27s_orbit,Nicolaus_Copernicus
1174,Chordate,Zhongxiniscus
1175,Chordate,Phylum
1176,Chordate,Notochord
1177,Chordate,Dorsal_nerve_cord
1178,Chordate,Pharyngeal_slit
1179,Chordate,Tail
1180,Chordate,Bilateral_symmetry
1181,Chordate,Coelom
1182,Taxonomy_(biology),Human_evolution
1183,Taxonomy_(biology),Phylogenetic_tree
1184,Taxonomy_(biology),Biodiversity
1185,Taxonomy_(biology),Biogeography
1186,Taxonomy_(biology),Evolutionary_taxonomy
1187,Taxonomy_(biology),Cladistics
1188,Taxonomy_(biology),Transitional_fossil
1189,Taxonomy_(biology),Extinction_event
1190,Taxonomy_(biology),History_of_evolutionary_thought
1191,Taxonomy_(biology),Evolutionary_ideas_of_the_Renaissance_and_Enlightenment
1192,Family_(biology),Cladistics
1193,Family_(biology),Phylogenetics
1194,Family_(biology),Taxonomy_(biology)
1195,Family_(biology),Virus_classification
1196,Emperor_penguin,James_Cook
1197,Emperor_penguin,Second_voyage_of_James_Cook
1198,Emperor_penguin,King_penguin
1199,Emperor_penguin,Fossil
1200,Emperor_penguin,Ridgen%27s_penguin
1201,Emperor_penguin,Pliocene
1202,Emperor_penguin,Basal_(phylogenetics)
1203,Great_auk,Synonym_(taxonomy)
1204,Great_auk,Morten_Thrane_Br%C3%BCnnich
1205,Great_auk,"Georges-Louis_Leclerc,_Comte_de_Buffon"
1206,Great_auk,Johann_Reinhold_Forster
1207,Great_auk,Species
1208,Great_auk,Flightless_bird
1209,Great_auk,Bird_extinction
1210,Great_auk,Genus
1211,Great_auk,Penguin
1212,Orbital_period,Hohmann_transfer_orbit
1213,Orbital_period,Bi-elliptic_transfer
1214,Orbital_period,Parabolic_trajectory
1215,Orbital_period,Hyperbolic_trajectory
1216,Orbital_period,Radial_trajectory
1217,Standard_time,Allegheny_Observatory
1218,Standard_time,Standard_time_in_the_United_States
1219,Standard_time,Pennsylvania_Railroad
1220,Standard_time,Samuel_Pierpont_Langley
1221,Standard_time,University_of_Pittsburgh
1222,Standard_time,Western_University_of_Pennsylvania
1223,Danian,Series_(stratigraphy)
1224,Danian,Period_(geology)
1225,Danian,Era
1226,Danian,Erathem
1227,Danian,Patagonia
1228,Danian,Germany
1229,Danian,Switzerland
1230,Danian,Pierre_Jean_%C3%89douard_Desor
1231,Ordovician,Parts_per_million
1232,Ordovician,Geologic_period
1233,Ordovician,System_(geology)
1234,Ordovician,Era_(geology)
1235,Ordovician,Celtic_Britons
1236,Ordovician,Ordovices
1237,Carboniferous,Carbon_dioxide
1238,Carboniferous,Parts_per_million
1239,Carboniferous,Period_(geology)
1240,Carboniferous,Annum
1241,Carboniferous,Latin
1242,Carboniferous,Coal
1243,Carboniferous,William_Conybeare_(geologist)
1244,Carboniferous,Amphibian
1245,Carboniferous,Amniote
1246,Bird,Atlantic_puffin
1247,Bird,American_flamingo
1248,Bird,Blue-footed_booby
1249,Bird,Keel-billed_toucan
1250,Bird,Taxonomy_(biology)
1251,Bird,Animal
1252,Bird,Chordate
1253,Silurian,Oxygen
1254,Silurian,Carbon_dioxide
1255,Silurian,Parts_per_million
1256,Silurian,Period_(geology)
1257,Silurian,Annum
1258,Silurian,Era_(geology)
1259,Silurian,Geology
1260,Silurian,Rock_(geology)
1261,Penguin_(disambiguation),Penguin_River
1262,Penguin_(disambiguation),Penguin_Bay
1263,Penguin_(disambiguation),Penguin_Bight
1264,Penguin_(disambiguation),Penguin_Heights
1265,Penguin_(disambiguation),Penguin_Point_(disambiguation)
1266,Precambrian,Mars
1267,Precambrian,Planetesimal
1268,Precambrian,Moon
1269,Precambrian,Giant_impact_hypothesis
1270,Precambrian,Zircon
1271,Precambrian,Western_Australia
1272,Precambrian,Radiometric_dating
1273,Precambrian,Geologist
1274,Precambrian,Paleontologists
1275,Precambrian,United_States_Geological_Survey
1276,Animal,Obazoa
1277,Animal,Opisthokont
1278,Animal,Holozoa
1279,Animal,Filozoa
1280,Animal,Carl_Linnaeus
1281,Animal,10th_edition_of_Systema_Naturae
1282,Animal,Synonym_(taxonomy)
1283,Animal,Multicellular
1284,Devonian,Carbon_dioxide
1285,Devonian,Parts_per_million
1286,Devonian,Period_(geology)
1287,Devonian,Adaptive_radiation
1288,Permian,Carboniferous_rainforest_collapse
1289,Permian,Desert
1290,Permian,Emeishan_Traps
1291,Permian,Geology
1292,Permian,Geological_Society_of_London
1293,Permian,%C3%89douard_de_Verneuil
1294,Permian,Volga
1295,Permian,Perm_Krai
1296,Permian,Epoch_(geology)
1297,Permian,Ochoan
1298,Cambrian,Newfoundland
1299,Cambrian,Canada
1300,Cambrian,First_appearance_datum
1301,Cambrian,Conodont
1302,Cambrian,Iapetognathus_fluctivagus
1303,Cambrian,"Green_Point,_Newfoundland"
1304,Cambrian,Oxygen
1305,Cambrian,Carbon_dioxide
1306,Megaannum,March_equinox
1307,Megaannum,Tehran
1308,Megaannum,Calendar_era
1309,Megaannum,Cardinal_number_(linguistics)
1310,Megaannum,Common_Era
1311,Triassic,Subduction
1312,Triassic,Rift
1313,Triassic,New_Jersey
1314,Triassic,Morocco
1315,Triassic,Newark_Supergroup
1316,Triassic,Western_Europe
1317,Triassic,North_America
1318,Triassic,Stratigraphy
1319,Triassic,Theropods
1320,Triassic,Prosauropods
1321,Holocene,Kiloannus
1322,Holocene,3rd_millennium_BC
1323,Holocene,Blytt%E2%80%93Sernander_system
1324,Holocene,Preboreal
1325,Holocene,8th_millennium_BC
1326,Holocene,Boreal_(age)
1327,Penguin,Accipitridae
1328,Penguin,Phylogenetic_taxonomy
1329,Penguin,Linnean_taxonomy
1330,Penguin,Phylogeny
1331,Penguin,Bruny_Island
1332,Penguin,Tasmania
1333,Penguin,Evolution
1334,Sun,Stellar_classification
1335,Sun,Metallicity
1336,Sun,Angular_size
1337,Sun,Minutes_of_arc
1338,Sun,Degree_(angle)
1339,Sun,Orbit
1340,Sun,Milky_Way
1341,Sun,Light-year
1342,Earth,Kilosecond
1343,Earth,Orbital_speed
1344,Earth,Mean_anomaly
1345,Earth,Orbital_inclination
1346,Earth,Sun
1347,Earth,Equator
1348,Earth,Invariable_plane
1349,Flight_feather,Covert_feather
1350,Flight_feather,Embryo
1351,Flight_feather,Loon
1352,Flight_feather,Pelican
1353,Flight_feather,Hawk
1354,Flight_feather,Eagle
1355,Flight_feather,Crane_(bird)
1356,Season,Fire_whirl
1357,Season,Anticyclone
1358,Season,Cyclone
1359,Season,Polar_low
1360,Season,Extratropical_cyclone
1361,Season,European_windstorm
1362,Season,Nor%27easter
1363,Season,Subtropical_cyclone
1364,Axial_tilt,Century
1365,Axial_tilt,Pytheas
1366,Axial_tilt,Gnomon
1367,Axial_tilt,Al-Mamun
1368,Axial_tilt,Ulugh_Beg
1369,Axial_tilt,Middle_Ages
1370,Axial_tilt,Trepidation_(astronomy)
1371,Axial_tilt,Ibn_al-Shatir
1372,Axial_tilt,Fracastoro
1373,Earth%27s_orbit,De_revolutionibus
1374,Earth%27s_orbit,Copernican_heliocentrism
1375,Earth%27s_orbit,Ptolemy
1376,Earth%27s_orbit,Copernican_revolution
1377,Earth%27s_orbit,Apparent_retrograde_motion
1378,Earth%27s_orbit,Joan_Blaeu
1379,Chordate,Metameric
1380,Chordate,Circulatory_system
1381,Chordate,Ambulacraria
1382,Chordate,Superphylum
1383,Chordate,Deuterostomia
1384,Chordate,Subphyla
1385,Chordate,Fish
1386,Taxonomy_(biology),Transmutation_of_species
1387,Taxonomy_(biology),Charles_Darwin
1388,Taxonomy_(biology),On_the_Origin_of_Species
1389,Taxonomy_(biology),The_eclipse_of_Darwinism
1390,Family_(biology),List_of_Anuran_families
1391,Family_(biology),List_of_Testudines_families
1392,Family_(biology),List_of_fish_families
1393,Family_(biology),List_of_families_of_spiders
1394,Family_(biology),Biology_Letters
1395,Family_(biology),John_Hendley_Barnhart
1396,Family_(biology),Taxon_(journal)
1397,Family_(biology),"International_Code_of_Nomenclature_for_algae,_fungi,_and_plants"
1398,Emperor_penguin,Mitochondria
1399,Emperor_penguin,Cell_nucleus
1400,Emperor_penguin,DNA
1401,Emperor_penguin,Sexual_dimorphism
1402,Emperor_penguin,Ratite
1403,Emperor_penguin,Avian_incubation
1404,Emperor_penguin,Dorsum_(biology)
1405,Emperor_penguin,Ear
1406,Emperor_penguin,Down_feather
1407,Emperor_penguin,Albinism_in_biology
1408,Great_auk,North_Atlantic
1409,Great_auk,Miomancalla
1410,Great_auk,Beak
1411,Great_auk,Atlantic_menhaden
1412,Great_auk,Capelin
1413,Great_auk,Crustacean
1414,Great_auk,Maritime_Archaic
1415,Great_auk,Down_feather
1416,Great_auk,Eldey
1417,Orbital_period,Orbital_decay
1418,Orbital_period,Dynamical_friction
1419,Orbital_period,Escape_velocity
1420,Orbital_period,Kepler%27s_equation
1421,Orbital_period,Kepler%27s_laws_of_planetary_motion
1422,Orbital_period,Orbital_speed
1423,Orbital_period,Surface_gravity
1424,Orbital_period,Specific_orbital_energy
1425,Standard_time,"Pittsburgh,_Pennsylvania"
1426,Standard_time,LS%26MS
1427,Standard_time,Santa_Fe_Railroad
1428,Standard_time,"Jefferson_City,_Missouri"
1429,Standard_time,"Deming,_New_Mexico"
1430,Standard_time,"El_Paso,_Texas"
1431,Standard_time,Northern_Pacific_Railroad
1432,Danian,Faxe
1433,Danian,M%C3%B8ns_Klint
1434,Danian,Latin
1435,Danian,Denmark
1436,Danian,Montian
1437,Danian,Belgium
1438,Danian,Mons
1439,Danian,Junior_synonym
1440,Ordovician,Adam_Sedgwick
1441,Ordovician,Roderick_Murchison
1442,Ordovician,Rock_(geology)
1443,Ordovician,Fossil
1444,Ordovician,Fauna
1445,Ordovician,Stratum
1446,Ordovician,International_Union_of_Geological_Sciences
1447,Ordovician,Ordovician%E2%80%93Silurian_extinction_events
1448,Carboniferous,Arthropod
1449,Carboniferous,Meganeura
1450,Carboniferous,Glaciation
1451,Carboniferous,Mountain_building
1452,Carboniferous,Pangaea
1453,Bird,Sauropsida
1454,Bird,Avemetatarsalia
1455,Bird,Ornithurae
1456,Bird,Carl_Linnaeus
1457,Bird,10th_edition_of_Systema_Naturae
1458,Bird,Order_(biology)
1459,Bird,Palaeognathae
1460,Bird,Struthioniformes
1461,Bird,Miocene
1462,Silurian,Ordovician%E2%80%93Silurian_extinction_events
1463,Silurian,Gnathostomata
1464,Silurian,Life
1465,Silurian,Bryophyte
1466,Silurian,Vascular_plants
1467,Silurian,Arthropods
1468,Silurian,Timeline_of_the_evolutionary_history_of_life
1469,Silurian,Template_talk:Life_timeline
1470,Silurian,Water
1471,Penguin_(disambiguation),Pittsburgh_Penguins
1472,Penguin_(disambiguation),Scranton_Penguins
1473,Penguin_(disambiguation),Krefeld_Pinguine
1474,Penguin_(disambiguation),Penguin_Football_Club
1475,Penguin_(disambiguation),Dominican_Penguins
1476,Precambrian,Origin_of_life
1477,Precambrian,Earliest_known_life_forms
1478,Precambrian,Carbon
1479,Precambrian,Greenland
1480,Precambrian,Bacteria
1481,Precambrian,Rafatazmia
1482,Precambrian,Bangiomorpha
1483,Precambrian,Ediacaran_biota
1484,Precambrian,Burgess_Shale
1485,Animal,Eukaryotic
1486,Animal,Kingdom_(biology)
1487,Animal,Heterotroph
1488,Animal,Motility
1489,Animal,Sexual_reproduction
1490,Animal,Cell_(biology)
1491,Animal,Blastula
1492,Animal,Embryogenesis
1493,Animal,Extant_taxon
1494,Devonian,Pteridophyte
1495,Devonian,Forest
1496,Devonian,Pteridospermatophyta
1497,Devonian,Arthropod
1498,Devonian,Fish
1499,Devonian,Placodermi
1500,Permian,Earth
1501,Permian,Continental_fragment
1502,Permian,Cathaysia
1503,Permian,Equator
1504,Permian,Paleo-Tethys_Ocean
1505,Permian,Cimmeria_(continent)
1506,Permian,Rift
1507,Permian,Gondwana
1508,Permian,Laurasia
1509,Permian,Tethys_Ocean
1510,Permian,Central_Pangean_Mountains
1511,Cambrian,Parts_per_million
1512,Cambrian,C_with_bar
1513,Cambrian,Phanerozoic_Eon
1514,Cambrian,Wales
1515,Cambrian,Lagerst%C3%A4tte
1516,Cambrian,Life
1517,Cambrian,Unicellular_organism
1518,Cambrian,Charnia
1519,Cambrian,Multicellular_organism
1520,Megaannum,Christianity
1521,Megaannum,Nativity_of_Jesus
1522,Megaannum,Before_Christ
1523,Megaannum,Before_the_Common_Era
1524,Megaannum,Inclusive_counting
1525,Megaannum,Astronomical_year_numbering
1526,Triassic,Ornithischians
