,Unnamed: 0,nouns,freq
1344,1344,cities,3
1345,1345,manufacture,3
1346,1346,manchester,3
1347,1347,city,18
1348,1348,japan,51
1349,1349,health,113
1350,1350,welfare,12
1351,1351,correspond,30
1352,1352,andbestman,1
1353,1353,diseases,68
1354,1354,reviews,7
1355,1355,coccidiosis,1
1356,1356,embolism,7
1357,1357,anaemia,8
1358,1358,gestation,40
1359,1359,children,268
1360,1360,vitamin,104
1361,1361,influences,37
1362,1362,lungs,12
1363,1363,bud,1
1364,1364,count,31
1365,1365,acetone,1
1366,1366,extract,6
1367,1367,extracts,26
1368,1368,glass,19
1369,1369,beads,9
1370,1370,smokers,49
1371,1371,fruits,13
1372,1372,vegetables,11
1373,1373,nonsmokers,14
1374,1374,intakes,63
1375,1375,consumption,164
1376,1376,countries,135
1377,1377,kingdom,22
1378,1378,sfa,22
1379,1379,dietary,11
1380,1380,pfa,5
1381,1381,subgroups,24
1382,1382,cent,10
1383,1383,cardiography,3
1384,1384,haemodynamics,1
1385,1385,doppler,5
1386,1386,echocardiography,2
1387,1387,thermodilution,1
1388,1388,laboratory,28
1389,1389,stroke,7
1390,1390,males,94
1391,1391,framingham,8
1392,1392,khattar,4
1393,1393,sbp,24
1394,1394,amplification,39
1395,1395,predictor,47
1396,1396,pdt,5
1397,1397,protection,35
1398,1398,photodamage,1
1399,1399,pathway,79
1400,1400,organelles,5
1401,1401,recycle,1
1402,1402,return,2
1403,1403,myotubes,7
1404,1404,strategy,69
1405,1405,decisions,19
1406,1406,make,2
1407,1407,whitney,1
1408,1408,mcguire,2
1409,1409,care,29
1410,1410,respond,24
1411,1411,needs,21
1412,1412,preferences,11
1413,1413,generation,36
1414,1414,intervals,30
1415,1415,horse,6
1416,1416,breed,8
1417,1417,races,1
1418,1418,breeds,42
1419,1419,moureaux,1
1420,1420,caspase,43
1421,1421,cleavage,50
1422,1422,tparp,1
1423,1423,substrate,63
1424,1424,metaphase,2
1425,1425,artefact,1
1426,1426,pedigree,4
1427,1427,consequence,56
1428,1428,policy,12
1429,1429,insemination,2
1430,1430,nilforooshan,1
1431,1431,coancestry,1
1432,1432,dmqd,1
1433,1433,mobility,54
1434,1434,gvbd,1
1435,1435,recombination,27
1436,1436,cmv,3
1437,1437,serostatus,1
1438,1438,donor,28
1439,1439,recipient,2
1440,1440,matchadverse,1
1441,1441,influence,93
1442,1442,registry,3
1443,1443,play,19
1444,1444,tbi,20
1445,1445,meantime,1
1446,1446,methodology,23
1447,1447,matchwho,1
1448,1448,calcium,65
1449,1449,jamunapari,1
1450,1450,barbari,1
1451,1451,marwari,1
1452,1452,jakhrana,1
1453,1453,sirohi,1
1454,1454,goat,4
1455,1455,rout,1
1456,1456,benefit,18
1457,1457,genotype,29
1458,1458,programme,11
1459,1459,dairy,55
1460,1460,goats,35
1461,1461,sanchez,1
1462,1462,indication,12
1463,1463,depolarization,8
1464,1464,cholinergic,11
1465,1465,wang,33
1466,1466,meanwhile,1
1467,1467,nanoparticles,26
1468,1468,msps,2
1469,1469,internalization,9
1470,1470,displayed,2
1471,1471,implications,43
1472,1472,alleles,49
1473,1473,families,40
1474,1474,family,116
1475,1475,bodmer,2
1476,1476,bootstrap,6
1477,1477,terminology,2
1478,1478,topologies,1
1479,1479,subgroup,12
1480,1480,diets,146
1481,1481,evolution,29
1482,1482,muir,4
1483,1483,diet,31
1484,1484,forage,19
1485,1485,concentrate,28
1486,1486,find,7
1487,1487,salers,3
1488,1488,isoproteic,1
1489,1489,grass,15
1490,1490,silage,21
1491,1491,hay,11
1492,1492,maltin,1
1493,1493,sami,1
1494,1494,highor,1
1495,1495,pasture,14
1496,1496,jurie,9
1497,1497,housing,3
1498,1498,superscripts,1
1499,1499,muscles,36
1500,1500,characteristics,105
1501,1501,movement,54
1502,1502,posture,5
1503,1503,experiment,106
1504,1504,slaughter,11
1505,1505,closure,17
1506,1506,oesophageal,3
1507,1507,groove,16
1508,1508,gallega,1
1509,1509,steers,28
1510,1510,holstein,9
1511,1511,bulls,31
1512,1512,ruminants,7
1513,1513,pufa,44
1514,1514,sources,74
1515,1515,linseed,2
1516,1516,meat,65
1517,1517,geay,3
1518,1518,nuernberg,6
1519,1519,tender,2
1520,1520,pasturefed,2
1521,1521,tenderness,7
1522,1522,juiciness,2
1523,1523,chemotherapy,34
1524,1524,aml,12
1525,1525,refractory,2
1526,1526,day,148
1527,1527,initiation,44
1528,1528,jra,4
1529,1529,immuneregulatory,2
1530,1530,autoimmune,7
1531,1531,murine,18
1532,1532,tsad,2
1533,1533,mets,6
1534,1534,childhood,34
1535,1535,adolescence,14
1536,1536,inverse,19
1537,1537,cytotoxicity,21
1538,1538,toxin,11
1539,1539,triggers,9
1540,1540,implies,39
1541,1541,serca,1
1542,1542,apposition,7
1543,1543,units,30
1544,1544,dhe,5
1545,1545,ros,31
1546,1546,adaptation,40
1547,1547,radiation,49
1548,1548,malignancies,27
1549,1549,sts,10
1550,1550,subtypes,15
1551,1551,malignancy,17
1552,1552,individuals,289
1553,1553,myxofibrosarcoma,3
1554,1554,merimsky,3
1555,1555,tateishi,2
1556,1556,multiple,7
1557,1557,mpnst,2
1558,1558,girnita,2
1559,1559,prives,1
1560,1560,redistributions,1
1561,1561,modulations,2
1562,1562,antisense,5
1563,1563,strategies,47
1564,1564,manner,61
1565,1565,circle,1
1566,1566,replication,57
1567,1567,recognizes,1
1568,1568,rna,110
1569,1569,hdv,23
1570,1570,termini,1
1571,1571,beard,3
1572,1572,hairpin,6
1573,1573,polarity,9
1574,1574,template,4
1575,1575,elements,41
1576,1576,ends,3
1577,1577,pol,4
1578,1578,filipovska,1
1579,1579,konarska,1
1580,1580,determine,36
1581,1581,importance,100
1582,1582,involvement,75
1583,1583,clustering,2
1584,1584,bahuau,2
1585,1585,nst,2
1586,1586,syndrome,34
1587,1587,kindreds,2
1588,1588,deletions,23
1589,1589,transition,124
1590,1590,remain,2
1591,1591,moments,13
1592,1592,minima,6
1593,1593,yield,69
1594,1594,twist,3
1595,1595,barrier,28
1596,1596,varies,23
1597,1597,calculate,6
1598,1598,dcdhf,3
1599,1599,coefficients,47
1600,1600,analogues,12
1601,1601,bilayer,19
1602,1602,compatibility,4
1603,1603,dyes,16
1604,1604,fluorophores,5
1605,1605,labeling,9
1606,1606,clenbuterol,2
1607,1607,efficiencies,14
1608,1608,itp,1
1609,1609,plate,10
1610,1610,histamine,9
1611,1611,pcr,23
1612,1612,genome,26
1613,1613,mouse,99
1614,1614,fiberless,6
1615,1615,stream,4
1616,1616,reach,13
1617,1617,organs,9
1618,1618,legrand,3
1619,1619,cutoff,32
1620,1620,staining,32
1621,1621,epithelium,34
1622,1622,interpretations,5
1623,1623,yano,2
1624,1624,itakura,1
1625,1625,metastasis,90
1626,1626,lymph,63
1627,1627,coll,3
1628,1628,mukaida,1
1629,1629,conclusions,61
1630,1630,hybridation,1
1631,1631,prognosis,90
1632,1632,ahn,6
1633,1633,rosa,7
1634,1634,gibault,6
1635,1635,brittany,6
1636,1636,audrezet,6
1637,1637,inoue,2
1638,1638,koide,4
1639,1639,kato,4
1640,1640,scco,2
1641,1641,underneath,2
1642,1642,vegf,16
1643,1643,mode,48
1644,1644,arthritis,5
1645,1645,ploidy,4
1646,1646,psa,10
1647,1647,prostatectomy,7
1648,1648,participation,12
1649,1649,perception,35
1650,1650,intermediate,10
1651,1651,cytokine,21
1652,1652,subunits,17
1653,1653,hoffmann,1
1654,1654,piece,4
1655,1655,pups,15
1656,1656,ter,1
1657,1657,threshold,9
1658,1658,infusion,18
1659,1659,pons,1
1660,1660,jones,20
1661,1661,reinforcement,7
1662,1662,medulla,4
1663,1663,cpp,11
1664,1664,hirakawa,1
1665,1665,motor,101
1666,1666,coordination,30
1667,1667,execution,14
1668,1668,clayton,5
1669,1669,neighboring,1
1670,1670,cns,6
1671,1671,reward,62
1672,1672,cotransmitter,5
1673,1673,hyperpolarizing,5
1674,1674,stone,6
1675,1675,lin,14
1676,1676,mfb,4
1677,1677,entails,4
1678,1678,myeloperoxidase,1
1679,1679,mpo,4
1680,1680,colitis,12
1681,1681,reticulum,7
1682,1682,cml,10
1683,1683,adipocytes,8
1684,1684,temperatures,78
1685,1685,temperature,190
1686,1686,strain,45
1687,1687,rest,13
1688,1688,thermoregulatory,1
1689,1689,capacity,113
1690,1690,murphy,54
1691,1691,owen,7
1692,1692,rubinsztein,5
1693,1693,atd,11
1694,1694,sobczak,6
1695,1695,dee,2
1696,1696,wheelrunning,1
1697,1697,planning,3
1698,1698,trp,27
1699,1699,rosse,3
1700,1700,schmitt,5
1701,1701,mood,34
1702,1702,imply,4
1703,1703,cot,10
1704,1704,locomotion,20
1705,1705,treadmill,7
1706,1706,house,5
1707,1707,costs,28
1708,1708,chappell,2
1709,1709,cost,29
1710,1710,allometry,2
1711,1711,conversion,46
1712,1712,wheels,6
1713,1713,plastic,6
1714,1714,metal,52
1715,1715,rezende,2
1716,1716,wheel,1
1717,1717,tacrolimus,1
1718,1718,cyclosporine,2
1719,1719,confi,3
1720,1720,rms,2
1721,1721,cacy,1
1722,1722,rejection,20
1723,1723,candidate,20
1724,1724,traits,55
1725,1725,fatter,7
1726,1726,houston,14
1727,1727,deposition,21
1728,1728,strengthens,2
1729,1729,causal,14
1730,1730,explanation,91
1731,1731,alteration,40
1732,1732,ligand,35
1733,1733,post,37
1734,1734,mortem,16
1735,1735,pqm,1
1736,1736,glycolysis,9
1737,1737,colour,7
1738,1738,losses,32
1739,1739,stein,2
1740,1740,adiposity,36
1741,1741,melatonin,8
1742,1742,adherence,4
1743,1743,leisure,2
1744,1744,soda,2
1745,1745,spectrum,105
1746,1746,vibrations,7
1747,1747,maxima,3
1748,1748,shoulder,11
1749,1749,stretch,17
1750,1750,silanol,1
1751,1751,nests,8
1752,1752,film,22
1753,1753,aerogel,1
1754,1754,catalyst,11
1755,1755,znse,5
1756,1756,reflection,58
1757,1757,element,22
1758,1758,ire,1
1759,1759,signals,70
1760,1760,cyclohexene,6
1761,1761,baiker,1
1762,1762,photolysis,6
1763,1763,cyclohexenone,2
1764,1764,photocatalysis,2
1765,1765,reactant,2
1766,1766,photoreaction,4
1767,1767,silica,6
1768,1768,mesopores,2
1769,1769,pulse,5
1770,1770,vanadia,2
1771,1771,reactions,70
1772,1772,csf,1
1773,1773,cerebrum,2
1774,1774,diagnosis,74
1775,1775,toxoplasmosis,1
1776,1776,acf,1
1777,1777,pathologies,8
1778,1778,chronic,12
1779,1779,respiratory,22
1780,1780,consistency,21
1781,1781,prescription,3
1782,1782,bias,36
1783,1783,hypercortisolism,2
1784,1784,dementia,11
1785,1785,periods,32
1786,1786,similarities,23
1787,1787,females,75
1788,1788,dependency,7
1789,1789,reversibility,2
1790,1790,wolkowitz,2
1791,1791,lewis,6
1792,1792,smith,53
1793,1793,sacks,2
1794,1794,prrsv,4
1795,1795,tolakker,3
1796,1796,herd,7
1797,1797,probability,20
1798,1798,persistence,24
1799,1799,introduction,24
1800,1800,reality,2
1801,1801,exclude,7
1802,1802,possibility,112
1803,1803,szs,4
1804,1804,precuneus,1
1805,1805,prediction,66
1806,1806,uncertainty,27
1807,1807,frequencies,72
1808,1808,paillard,5
1809,1809,tang,11
1810,1810,ace,8
1811,1811,people,163
1812,1812,drop,21
1813,1813,sleep,11
1814,1814,engage,6
1815,1815,steps,10
1816,1816,leishmaniasis,2
1817,1817,towards,74
1818,1818,rainy,1
1819,1819,season,31
1820,1820,sandfly,1
1821,1821,abundance,33
1822,1822,infections,88
1823,1823,seasonality,15
1824,1824,panamensis,1
1825,1825,portion,33
1826,1826,tract,22
1827,1827,fishman,1
1828,1828,juvenile,19
1829,1829,caucasians,10
1830,1830,dinucleotide,1
1831,1831,microsatellite,8
1832,1832,power,90
1833,1833,immunocytochemistry,6
1834,1834,zymography,1
1835,1835,media,16
1836,1836,elevations,18
1837,1837,immunoprecipitation,3
1838,1838,veins,7
1839,1839,inhibit,30
1840,1840,smc,2
1841,1841,mmp,4
1842,1842,mmps,2
1843,1843,hsv,1
1844,1844,naltrexone,2
1845,1845,ethanol,33
1846,1846,manzanares,7
1847,1847,laboratories,12
1848,1848,magnitude,81
1849,1849,variable,4
1850,1850,benjamin,3
1851,1851,myers,5
1852,1852,amit,1
1853,1853,phillips,23
1854,1854,stromberg,2
1855,1855,preference,28
1856,1856,gtpg,1
1857,1857,accumbens,7
1858,1858,reasons,25
1859,1859,discrepancy,33
1860,1860,sessions,5
1861,1861,alcoholics,9
1862,1862,penk,7
1863,1863,circuit,15
1864,1864,acb,2
1865,1865,olfactory,25
1866,1866,cowen,12
1867,1867,lawrence,13
1868,1868,dependence,103
1869,1869,gianoulakis,6
1870,1870,fadda,6
1871,1871,marinelli,6
1872,1872,crf,14
1873,1873,hypothalamus,8
1874,1874,drinking,25
1875,1875,lallemand,12
1876,1876,cippitelli,6
1877,1877,colombo,6
1878,1878,gessa,6
1879,1879,economidou,6
1880,1880,vmn,6
1881,1881,rounds,4
1882,1882,pairing,1
1883,1883,snrna,8
1884,1884,consensus,15
1885,1885,pools,5
1886,1886,round,6
1887,1887,conservation,7
1888,1888,core,54
1889,1889,expose,1
1890,1890,nucleophile,1
1891,1891,transesterification,2
1892,1892,query,1
1893,1893,buvoli,1
1894,1894,bears,10
1895,1895,resemblance,1
1896,1896,splicing,3
1897,1897,berglund,2
1898,1898,snrnp,11
1899,1899,kramer,11
1900,1900,cooperate,1
1901,1901,yeast,18
1902,1902,homolog,2
1903,1903,entry,9
1904,1904,pascolo,1
1905,1905,séraphin,1
1906,1906,positions,42
1907,1907,uridines,1
1908,1908,cytosines,2
1909,1909,guanosines,1
1910,1910,adenosines,1
1911,1911,pyrimidine,7
1912,1912,yag,1
1913,1913,uridine,1
1914,1914,residues,58
1915,1915,cytidine,1
1916,1916,tracts,4
1917,1917,introns,6
1918,1918,construct,23
1919,1919,indicates,15
1920,1920,search,18
1921,1921,patterns,169
1922,1922,singh,4
1923,1923,reevaluation,1
1924,1924,linker,6
1925,1925,fragments,33
1926,1926,interact,10
1927,1927,kedzierski,3
1928,1928,loop,29
1929,1929,identification,41
1930,1930,cysteines,5
1931,1931,tail,14
1932,1932,fusion,58
1933,1933,mortality,136
1934,1934,estimates,115
1935,1935,seasons,11
1936,1936,france,13
1937,1937,australia,7
1938,1938,error,74
1939,1939,reproduction,13
1940,1940,robustness,9
1941,1941,assumptions,25
1942,1942,variance,90
1943,1943,records,22
1944,1944,timescale,5
1945,1945,influenza,5
1946,1946,wales,3
1947,1947,viruses,16
1948,1948,transmissibility,3
1949,1949,epidemics,2
1950,1950,srl,1
1951,1951,islet,5
1952,1952,secretions,2
1953,1953,glucose,20
1954,1954,fabrication,3
1955,1955,sers,12
1956,1956,detail,21
1957,1957,yang,32
1958,1958,electron,65
1959,1959,microscopy,25
1960,1960,ecfp,3
1961,1961,eyfp,2
1962,1962,calmodulin,1
1963,1963,lifetime,29
1964,1964,chromophores,1
1965,1965,rise,35
1966,1966,chromophore,4
1967,1967,excitation,50
1968,1968,shifts,36
1969,1969,hereby,1
1970,1970,suicide,18
1971,1971,reflect,14
1972,1972,threat,9
1973,1973,person,37
1974,1974,choice,43
1975,1975,veiel,1
1976,1976,brill,1
1977,1977,haefner,1
1978,1978,experiences,31
1979,1979,inmates,4
1980,1980,detention,1
1981,1981,attempts,9
1982,1982,maltreatment,2
1983,1983,occur,10
1984,1984,community,31
1985,1985,jordan,9
1986,1986,paykel,4
1987,1987,egmond,4
1988,1988,garnefski,4
1989,1989,jonker,4
1990,1990,kerkhof,4
1991,1991,welz,4
1992,1992,clum,4
1993,1993,situation,49
1994,1994,imprisonment,4
1995,1995,morbidity,26
1996,1996,confirmation,35
1997,1997,gastroenteritis,4
1998,1998,california,3
1999,1999,fits,21
2000,2000,outbreaks,5
2001,2001,supplies,1
2002,2002,cryptosporidium,6
2003,2003,dysentery,1
2004,2004,phenol,1
2005,2005,impact,80
2006,2006,affect,27
2007,2007,sre,6
2008,2008,sres,5
2009,2009,radiotherapy,15
2010,2010,cord,42
2011,2011,compression,12
2012,2012,order,138
2013,2013,confounder,2
2014,2014,medicare,1
2015,2015,claims,4
2016,2016,analogy,8
2017,2017,stm,15
2018,2018,peptides,56
2019,2019,axes,6
2020,2020,lamella,2
2021,2021,angle,32
2022,2022,strand,13
2023,2023,hospital,35
2024,2024,pvla,1
2025,2025,hepatitis,11
2026,2026,cossart,1
2027,2027,paver,1
2028,2028,immune,19
2029,2029,cluster,64
2030,2030,formula,13
2031,2031,hsal,1
2032,2032,crystals,14
2033,2033,distances,35
2034,2034,bismuth,2
2035,2035,carboxylates,2
2036,2036,cholinesterase,7
2037,2037,psychotic,2
2038,2038,cummings,16
2039,2039,conley,1
2040,2040,conjunction,28
2041,2041,permit,2
2042,2042,amplitudes,14
2043,2043,connections,23
2044,2044,load,23
2045,2045,myocardium,4
2046,2046,performs,3
2047,2047,parts,45
2048,2048,fails,3
2049,2049,shells,9
2050,2050,fuchs,8
2051,2051,skin,45
2052,2052,surfaces,78
2053,2053,reconstruction,10
2054,2054,conductor,2
2055,2055,clozapine,17
2056,2056,dpdpe,1
2057,2057,activates,9
2058,2058,possesses,5
2059,2059,dopioid,1
2060,2060,kobayashi,3
2061,2061,oocytes,7
2062,2062,potassium,21
2063,2063,potent,10
2064,2064,nti,1
2065,2065,plasticity,11
2066,2066,thomas,6
2067,2067,hunganir,2
2068,2068,ndmc,1
2069,2069,immunoreactivity,29
2070,2070,scopolamine,4
2071,2071,obesity,124
2072,2072,concomitant,6
2073,2073,onwards,5
2074,2074,heifers,26
2075,2075,contractile,4
2076,2076,maturity,23
2077,2077,sex,38
2078,2078,cox,3
2079,2079,icdh,1
2080,2080,clones,37
2081,2081,month,14
2082,2082,myogenesis,6
2083,2083,myhc,8
2084,2084,isoform,4
2085,2085,foetuses,1
2086,2086,charolais,1
2087,2087,behaviours,6
2088,2088,enumerator,2
2089,2089,issues,12
2090,2090,partners,15
2091,2091,vehicle,7
2092,2092,premature,21
2093,2093,winstanley,6
2094,2094,percent,13
2095,2095,omissions,2
2096,2096,hoc,7
2097,2097,impulsivity,4
2098,2098,reveal,24
2099,2099,accuracy,75
2100,2100,motivation,14
2101,2101,antagonism,27
2102,2102,ruotsalainen,3
2103,2103,passetti,7
2104,2104,barnes,15
2105,2105,mediation,16
2106,2106,blondeau,2
2107,2107,congeners,9
2108,2108,mixtures,23
2109,2109,biota,1
2110,2110,boon,2
2111,2111,farland,1
2112,2112,clarke,1
2113,2113,suggestions,15
2114,2114,cetaceans,2
2115,2115,seals,21
2116,2116,skaare,2
2117,2117,caution,9
2118,2118,comparing,2
2119,2119,contaminants,4
2120,2120,variations,74
2121,2121,collection,25
2122,2122,inconsistencies,3
2123,2123,wolkers,2
2124,2124,trunk,6
2125,2125,forwards,1
2126,2126,rotation,29
2127,2127,head,38
2128,2128,magnus,4
2129,2129,kleijn,1
2130,2130,tone,16
2131,2131,transection,3
2132,2132,landau,1
2133,2133,infants,76
2134,2134,hip,4
2135,2135,knee,2
2136,2136,requirement,28
2137,2137,noise,11
2138,2138,reproducibility,17
2139,2139,trajectory,3
2140,2140,organisation,16
2141,2141,predicts,9
2142,2142,harris,11
2143,2143,wolpert,1
2144,2144,velocity,26
2145,2145,displacements,2
2146,2146,stapley,1
2147,2147,jay,1
2148,2148,selectivity,20
2149,2149,cerebral,2
2150,2150,views,3
2151,2151,cerebellum,12
2152,2152,bloedel,2
2153,2153,stiffening,2
2154,2154,sdpl,2
2155,2155,compensation,7
2156,2156,inability,19
2157,2157,forces,23
2158,2158,wavelengths,17
2159,2159,triplet,58
2160,2160,term,58
2161,2161,curves,30
2162,2162,photooxidation,2
2163,2163,antioxidants,13
2164,2164,npg,1
2165,2165,compound,31
2166,2166,singlet,15
2167,2167,microseconds,1
2168,2168,oxidation,63
2169,2169,mea,3
2170,2170,standard,39
2171,2171,films,43
2172,2172,probe,24
2173,2173,chemical,39
2174,2174,sem,2
2175,2175,ascertainment,2
2176,2176,checks,2
2177,2177,document,3
2178,2178,completeness,2
2179,2179,stool,3
2180,2180,practices,23
2181,2181,questionnaires,3
2182,2182,interview,7
2183,2183,presentation,69
2184,2184,gps,1
2185,2185,dutch,8
2186,2186,practice,32
2187,2187,statistics,11
2188,2188,dissipation,3
2189,2189,grooves,9
2190,2190,spread,20
2191,2191,flow,72
2192,2192,depth,17
2193,2193,parallels,7
2194,2194,stroock,4
2195,2195,chemicals,3
2196,2196,feasibility,4
2197,2197,interspecies,2
2198,2198,sea,19
2199,2199,intraspecies,1
2200,2200,hif,4
2201,2201,temperate,16
2202,2202,winter,21
2203,2203,fragment,21
2204,2204,eelpout,2
2205,2205,summer,29
2206,2206,viviparus,2
2207,2207,heise,3
