,category,paperid,date,num_authors,title
265,ecology,543181,2019/02/08,1,Using extreme gradient boosting (XGBoost) to evaluate the importance of a suite of environmental variables and to predict recruitment of young-of-the-year spotted seatrout in Florida
266,ecology,541847,2019/02/08,5,Adverse effects of Bacillus thuringiensis bioinsecticide on non-target Drosophila species
267,ecology,544007,2019/02/08,2,"Parasitology, Poverty and Prevention: is there any relationship between the three P? Is it possible to eradicate Parasitic diseases without eliminating Poverty?"
268,ecology,541052,2019/02/08,13,Microbial biogeography and ecology of the mouth and implications for periodontal diseases
269,ecology,543512,2019/02/08,4,"Long-term vegetation change in species-rich Nardus grasslands of central Germany caused by eutrophication, recovery from acidification and management change"
270,ecology,124743,2017/04/06,2,Host traits drive viral life histories across phytoplankton viruses
271,ecology,124511,2017/04/05,1,"Niche characteristics and potential distribution of Thelocactus species, a Mexican genus of globular cacti."
272,ecology,67793,2017/04/01,4,The genealogical decomposition of a matrix population model with applications to the aggregation of stages
273,ecology,98384,2017/03/31,3,The relationship between species richness and ecosystem variability is shaped by the mechanism of coexistence
274,ecology,80697,2017/03/31,4,An equation-free method reveals the ecological interaction networks within complex microbial ecosystems
275,ecology,75002,2017/03/30,5,Density dependence in demography and dispersal generates fluctuating invasion speeds
276,ecology,116855,2017/03/30,6,Decomposing leaf mass into photosynthetic and structural components explains divergent patterns of trait variation within and among plant species
277,ecology,121491,2017/03/28,4,The Structure Of Plant Spatial Association Networks Increases Plant Diversity In Global Drylands
278,ecology,120675,2017/03/26,6,Demographic variability in spruce-fir-beech forest stands in Europe
279,ecology,120485,2017/03/24,3,The mismatch in distributions of vertebrates and the plants that they disperse
280,ecology,63461,2016/07/15,13,"The Forest, the Trees, and the Phylo-diversity Jungle"
281,ecology,45583,2016/07/14,1,Empirical modelling of trait selection by partitioning selection into direct selection and selection that is mediated by interspecific interactions
282,ecology,63230,2016/07/11,4,Shared predation: positive effects of predator distraction
283,ecology,62646,2016/07/11,6,Climate change vulnerability for species: assessing the assessments
284,ecology,62869,2016/07/08,5,Coral life history differences determine the refugium potential of a remote Caribbean reef
285,ecology,62133,2016/07/08,14,Estimates of local biodiversity change over time stand up to scrutiny
286,ecology,62240,2016/07/06,4,"Distribution of the endangered giant kangaroo rat, Dipodomys ingens, on the Naval Petroleum Reserves, California"
287,ecology,62265,2016/07/06,4,Are foundation species effects different than those of dominant species? A case study of ant assemblages in northeastern North American forests
288,ecology,43208,2016/07/05,4,Metabolic adaptations in a range expanding arthropod
289,ecology,61937,2016/07/04,17,"Ecological homogenisation in North American urban yards: vegetation diversity, composition, and structure"
290,ecology,46524,2016/03/31,1,A new dispersal-informed null model for community ecology shows strong performance
291,ecology,38588,2016/03/31,6,Transmission dynamics of Zika virus in island populations: a modelling analysis of the 2013-14 French Polynesia outbreak
292,ecology,46102,2016/03/29,3,Exfoliating Bark Does Not Protect Platanus occidentalis L. From Root-Climbing Lianas
293,ecology,46045,2016/03/28,2,EVIDENCE FOR ALTERNATE STABLE STATES IN COLLAPSING ECOLOGICAL NETWORKS
294,ecology,45286,2016/03/23,4,"The behaviour of hoverfly larvae (Diptera, Syrphidae) lessens the effects of floral subsidy in agricultural landscapes"
295,ecology,33514,2016/03/22,5,Reticulate evolution is favoured in influenza niche switching.
296,ecology,44933,2016/03/22,4,"A trail camera imagery dataset of contrasting shrub and open microsites within the Carrizo Plain National Monument, San Luis Obispo County, California"
297,ecology,44495,2016/03/18,3,Novel Covariance-Based Neutrality Test of Time-Series Data Reveals Asymmetries in Ecological and Economic Systems
298,ecology,44461,2016/03/18,5,Contrasting avoidance - tolerance in heat stress response from thermally contrasting climates in Arabidopsis thaliana
299,ecology,43885,2016/03/17,6,"Devil in the details: growth, productivity, and extinction risk of a data-sparse devil ray"
300,ecology,532945,2019/01/28,6,How many cubs can a mum raise? Maternal age and size influence litter size in polar bears
301,ecology,532952,2019/01/28,5,Individual tree-crown detection in RGB imagery using self-supervised deep learning neural networks
302,ecology,450387,2019/01/28,1,Cyclical environments drive variation in life history strategies: a general theory of cyclical phenology
303,ecology,531970,2019/01/27,11,Environmental selection and spatiotemporal structure of a major group of soil protists (Rhizaria: Cercozoa) in a temperate grassland
304,ecology,531947,2019/01/27,4,Extinctions in marine plankton preceded by stabilizing selection
305,ecology,529735,2019/01/27,4,Effects of variations in adaptation potential on invasion speeds and species ranges
306,ecology,506196,2019/01/27,1,Mangrove leaf and root traits and their relation to urbanization
307,ecology,531145,2019/01/26,7,Ecological niche differentiation in soil cyanobacterial communities across the globe
308,ecology,530451,2019/01/26,7,Seascape genetics at its finest: dispersal patchiness within a well-connected population
309,ecology,531079,2019/01/26,3,Exploring Environmental Coverages of Species: A New Variable Selection Methodology for Rulesets from the Genetic Algorithm for Ruleset Prediction
310,ecology,213256,2017/11/02,25,Bottom-up and top-down control of dispersal across major organismal groups: a coordinated distributed experiment
311,ecology,213199,2017/11/02,2,"Diversity, stability, and reproducibility in stochastically assembled microbial ecosystems"
312,ecology,213348,2017/11/02,2,Continuum Approximation of Invasion Probabilities
313,ecology,213173,2017/11/02,3,Effects of the veterinary anthelmintic moxidectin on dung beetle survival and ecosystem functioning
314,ecology,170266,2017/11/01,6,Social fluidity mobilizes contagion in human and animal populations
315,ecology,212597,2017/11/01,9,Subsoil arbuscular mycorrhizal fungal communities in arable soil differ from those in topsoil
316,ecology,211987,2017/10/31,3,Exploiting delayed transitions to sustain semiarid ecosystems after catastrophic shifts
317,ecology,210179,2017/10/31,7,Incipient signs of genetic differentiation among African elephant populations in fragmenting miombo ecosystems in south-western Tanzania
318,ecology,211326,2017/10/31,2,Pollinator traits and competitive context shape dynamic foraging behavior in bee communities.
319,ecology,211854,2017/10/31,2,High-resolution modeling of thermal thresholds and multiple environmental influences on coral bleaching for regional and local reef managements
320,ecology,327668,2018/05/21,4,The host fruit amplifies mutualistic interactions between Ceratitis capitata larvae and associated bacteria.
321,ecology,326348,2018/05/21,5,Regional neutrality evolves through local adaptive niche evolution
322,ecology,326041,2018/05/21,4,Species-habitat networks: Bridging applied ecology and network theory
323,ecology,326314,2018/05/18,11,Finding the signal in the noise of Citizen Science Observations
324,ecology,324996,2018/05/18,5,"Pristionchus nematodes occur frequently in diverse rotting vegetal substrates and are not exclusively necromenic, while Panagrellus redivivoides is found specifically in rotting fruits"
325,ecology,325985,2018/05/18,4,Wild Steps in a Semi-wild Setting? Habitat Selection and Behavior of European Bison reintroduced to an Anthropogenic Landscape
326,ecology,324624,2018/05/17,5,Combined effect of matrix quality and spatial heterogeneity on biodiversity decline
327,ecology,325084,2018/05/17,7,"Construction, validation and application of nocturnal pollen transport networks in an agro-ecosystem: a comparison using microscopy and DNA metabarcoding"
328,ecology,324897,2018/05/17,4,"zetadiv: an R package for computing compositional change across multiple sites, assemblages or cases"
329,ecology,325167,2018/05/17,7,Unprecedented Account of Mortality and Morbidity in Free Ranging Formosan Pangolin (Manis pentadactyla pentadactyla)
330,ecology,55319,2016/05/30,2,Measurement uncertainty matters: ecological management using POMDPs
331,ecology,20800,2016/05/27,5,Environmental DNA reveals that rivers are conveyer belts of biodiversity information
332,ecology,55558,2016/05/26,11,Bringing Elton and Grinnell together: a quantitative framework to represent the biogeography of ecological interaction networks
333,ecology,55046,2016/05/24,3,Not just methods: User expertise explains the variability of outcomes of genome-wide studies
334,ecology,54940,2016/05/24,3,Exploring the Relationship between Abundance and Temperature with a Chemostat Model
335,ecology,54866,2016/05/24,7,Diploid male production correlates with genetic diversity in the parasitoid wasp Venturia canescens: a genetic approach with new microsatellite markers
336,ecology,39610,2016/05/19,5,Model-based projections of Zika virus infections in childbearing women in the Americas
337,ecology,53397,2016/05/14,11,RefSoil: A reference database of soil microbial genomes
338,ecology,53090,2016/05/12,24,Ecogenomics and biogeochemical impacts of uncultivated globally abundant ocean viruses
339,ecology,53025,2016/05/12,6,Phages rarely encode antibiotic resistance genes: a cautionary tale for virome analysis
340,ecology,216598,2018/08/27,6,The cost of enforcing a marine protected area to achieve ecological targets for the recovery of fish biomass
341,ecology,224089,2018/08/25,2,Habitat complexity and benthic predator-prey interactions in Chesapeake Bay
342,ecology,400051,2018/08/25,2,A heterogeneous spatial model in which savanna and forest coexist in a stable equilibrium
343,ecology,253518,2018/08/24,4,Priority effects and non-hierarchical competition shape species composition in a complex grassland community
